individu,Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,Dim8,Dim9
320,3.727954845335579,-0.23881664376731968,1.1789205385615746,0.19862754657783338,-0.2505964657220756,-0.15458540013102226,-0.4336655548620481,0.15238428203974821,0.34917469007945773
321,-0.9906135437375999,0.05481027239221879,-0.5857130215110701,0.6746503573736391,-0.416188901397922,0.36962596482669197,-0.08469960152122688,-0.18775604480378635,-0.13819729568485511
322,-0.8569216252806091,-0.11728085341732608,0.08848635877588176,0.3499096740086095,-0.3807299288136373,0.008019491255337316,0.2398250640550344,-0.16574230949093788,-0.09291824905168211
323,-0.18962027828548972,-0.3678251724097779,0.6340493457317233,0.17312686910549413,-0.7173983751785117,0.17842098179322788,-0.011569384114807126,-0.22912367233247014,-0.2104773155109102
324,2.086543595545166,0.2926499356659008,0.31845131882091127,0.3336292738617172,0.3107515522508909,0.16923680950324274,-0.1675674446887813,-0.13438845664667418,-0.2296953392262132
325,-1.1521652977848362,-0.7756337517687825,0.7490370122058602,1.0583156411783647,-0.2006567832853562,-0.10359209261011113,0.1084420488702101,-0.24495662312688402,-0.13676462482277923
326,2.0913039609322635,-0.024091690369867188,0.5902921903277075,0.33704254462044664,-0.6409538484802473,-0.19723402800814066,-0.3437223615250987,0.1440375548118984,-0.08493271240212114
327,-3.261105640430345,-0.39269565022801456,2.2465297482026934,-0.1444748183020509,0.9617964604537299,0.33520210579515103,0.6280418644188465,-0.5272343906196436,0.46179355460035054
328,-2.421959734498146,-1.2194959459555221,1.0517299942985183,0.8749141636686986,0.06725236566392827,0.4244508394424108,0.7029663927201789,0.49172128897340167,-0.9789511270338822
329,-0.6571672340156145,-0.30650981853234205,2.2717235825108464,0.08829932389139233,0.9042630052754188,0.8970039927410838,0.1907104401503811,0.7565643166918383,-0.5745405171018191
330,1.3911052299784346,2.0264420780969417,-0.8404340642275027,0.6907468627687572,0.014088547931328452,0.029118039022846175,0.8406076383975418,0.14996804476730738,0.20676154814305608
331,-1.0769888639073841,-1.390945071597451,1.99868438954739,-0.45883108196958405,-0.1323609988798713,0.009402721673790351,0.6625292893880903,0.8638597371270457,-0.49106841106190424
332,2.430806138266294,0.8926237867769818,0.08986473622057103,1.4132560894398576,0.23022740511129078,0.06562368510712285,0.0973760238107474,-0.3342536068950685,-0.00714224776105859
333,0.7997778946487012,-0.6103139711033645,1.3800190761938393,-0.13987961823701495,-0.5135720918011653,-0.4940116015749666,0.05158827959826497,-0.09830040168150733,-0.26765109243798985
334,-1.4573775906144781,-0.3077323461031095,1.346017708980102,0.5730982730842412,0.9937975392408883,0.6769849582347698,0.4700791362171696,1.1375398880193555,-0.3219255345953192
335,-1.0128219638513045,-1.0961485229626848,1.5720637625233032,0.7384760995095523,0.1302812506219945,0.7895779669952406,0.5474211238021511,1.000755986412084,-0.618444476587271
336,3.0986837817162467,1.4924808018375577,1.109124952687339,0.8001688343941868,0.11776901072620806,0.25329997187990716,0.12058112899602928,-0.0347071054217918,-0.027430006678999502
337,-1.9122940358928109,1.0518660815110152,1.4177003273368383,-0.9883943237140956,2.5688102801189046,0.03215280874118356,0.8954279684596341,0.8195267838510455,-0.15624568262454977
338,-0.1083757976725853,-0.4164885543950539,0.6541002140322001,1.1856099085040614,-0.25333344270546426,-0.2595856958936005,0.5908315125035936,-0.17307185594152946,-0.12084222477410943
339,2.20884774153799,0.6688755824911027,1.3292188543898746,0.766794920264301,0.061398616761746766,-0.49256121894356464,0.2956946397190691,0.010447564434869003,0.23218669531255778
340,2.7555288077080147,1.0651581168566782,0.5733567392860085,1.1436072750671884,0.05531625664358518,0.09985497961664956,0.3612209008918283,-0.404595570384204,-0.4340749004294855
341,0.35708601325806805,-0.8277616067724735,1.3866531245478344,0.8141813766414902,-0.02342427562807258,0.029393909934821376,-0.25372481024119764,-0.12857296057039833,-0.3308403731546534
342,1.058207063321862,-0.6211244178379755,-0.9253333197569035,1.171957803710712,0.17013829126840876,-0.4456627767146,0.20040399784196658,0.06856671558150126,-0.16684075388121417
343,-0.8448702510199885,1.3474320618830333,-0.8059139888627833,1.4515438741713846,0.41157705481209356,-0.5736565618215217,0.17941612524652287,0.05361066956572471,-0.19996535557910183
344,-2.3373137739286394,0.9435462452152162,0.8085779885938011,1.425958950106238,0.4341519840065163,-0.2750915065079877,-0.011616335539266257,-0.5442055116830111,-0.3908812930866871
345,-0.8191400864618672,-0.035147917467052224,-1.8124698160731885,1.3433275386117765,0.6245205372556658,-0.15938489702431766,0.5059319463831813,-0.07856559661388161,-0.0942048493642769
346,-2.3041399079687546,-0.3893049229406293,0.08576161389287781,1.2996840401944667,-0.6868636535857441,-0.11673253508839856,-0.041051557230498414,-0.14528137899932367,0.26781610913788134
347,-2.543162180334154,0.045826758362888784,0.28235045406504755,1.9606641806658767,0.28935335029576853,-0.49565726259795395,0.224504388308764,-0.17331813382155234,-0.13430669513979776
348,-0.4304597254005918,0.05754278579723184,-0.7493570866945921,0.8063287803372444,0.36025151193630467,0.23379792465649962,0.3944015658135221,-0.07564981632898833,0.2170247687720146
349,-1.418186331814366,-0.8900027369844645,-0.05797370340088491,1.4959402416722256,0.05890615007348899,0.07120614868894728,-0.028283615843592257,-0.20801958923271277,-0.04800610448348105
350,0.4956107791910833,-0.11633729369359794,-0.480486820916122,0.7538073453815358,-0.0109569671427431,-0.0726169445065249,-0.16191227625334365,0.01358293127131432,-0.0884474095424313
351,1.4987183723264015,-0.622406036135684,0.8841649227888632,0.20177253115686206,-0.1846130929234243,0.18357608989925792,-0.14715396766750513,-0.04502955729917808,-0.2797776987346191
352,0.35731626119523385,-0.16099735256655492,1.311976029310419,0.7123981918810881,-0.11153623298599293,-0.05835916918954317,-0.2898423875979811,-0.21751684422586653,-0.27632253598207457
353,4.546471856273062,-0.19299143908323665,1.448975871074199,1.0737976538443055,0.2920164811120988,0.7847406574634902,-0.27769867660640857,-0.2989942634169901,-0.2505835454455015
354,0.05500377238433585,0.046876623618915446,0.7542065291573407,0.8564543984055514,0.9136734512379826,0.025256521221640082,-0.2612326616954294,-0.14338745410825224,-0.32892657040051965
355,2.5515170132746103,0.03482033797139549,-0.007041669307716057,0.5955729365616117,0.7827873282046253,0.3882300167422913,-0.05664215418718169,-0.20211633076183758,-0.1804012503928698
356,0.7422816138552984,-0.8254709150046459,0.2053271416973792,0.5493629593000562,0.00890833448733857,0.07940146031355991,-0.11920704498619616,-0.22448765107548885,0.1035736402056668
357,-1.7073459928227988,-0.48225042409275415,-0.6506735990984839,1.78740404064288,-0.2510460517091212,-0.22429184988845233,0.19288702952739983,0.10317348686797029,0.2740351747172553
358,2.3065319460146605,-0.5398807503173743,1.3988269471299237,0.9787415837185396,0.10178360511510208,-0.12814603141153952,-0.10892949516016535,0.05632344185214082,0.15865386088155
359,-3.56455217767609,-1.481459304432598,0.07877104332449078,0.38970092385847427,-0.06279439079278801,0.43246785097842305,0.5733020437886215,0.4134328873254342,-0.4197764798714306
360,-1.1067698766728404,-0.8059956346814527,-0.31266290336592606,1.6558362511316371,0.11943701872816284,0.13018348652234094,0.010499658852658505,-0.19925990596292634,-0.05726830634778698
361,-3.1815916716052124,0.24845504336166754,-3.3363596411154703,3.0349575160122964,-0.5501789061953434,1.6335340699551018,-0.7865595546779273,0.024502475828622843,0.15180281865350512
362,-0.6202237515436232,0.06406976557465623,-1.0201074304305175,1.9415016999268897,0.4718255025842348,0.27881819666146274,0.4351117718570788,-0.12394697867504871,0.13113102572684313
363,-0.43128299724334207,0.9662724884146602,-0.5931348576778871,0.4971292930610105,0.5753714402206276,0.09940317158269751,0.5854818281300869,-0.10946696152941271,0.11609112512241124
364,-3.74520560191477,0.4314738741449125,-0.29543833542549486,0.21486347721728732,-0.8579933687013298,-0.30507697005812545,0.5454872322002565,-0.11626171005947156,0.002124812700991045
365,4.371740980558783,-0.059952193088343424,0.24970322308899476,1.7721649734752085,0.4417497879141677,0.09315018760538583,0.32824481826146984,0.03639455685945604,0.37279296493279196
366,-1.365135528763015,-0.22437370320736957,0.552881010271287,0.9485447686084342,0.315821014548117,-0.7119649228998446,0.02731895730864383,-0.35818201003529127,0.05246244877195669
367,0.04644870430285452,-0.3900682091359259,1.567695301472739,0.6167701005000329,-0.3640596265322301,-0.6110629393986502,-0.298050039691899,-0.055434384965230024,0.13133510358404704
368,3.0601761935490677,-0.2314110223741278,1.0348098804963994,1.1610090249067537,0.3388496944050405,0.13522586686653537,-0.2777698204708664,-0.009803139973204355,0.014183047207076725
369,-2.1622230981543415,1.9045671286056673,-1.161911248663425,0.47476545592936614,-0.06749063790625136,-0.14737825986193534,0.2905010297204677,0.06735641422959754,0.08978296728177973
370,3.657442360486804,0.5005689298292549,2.068089907050245,0.5023361048114613,0.371744181769509,-0.0315988162494524,0.13589681011497104,0.02014438709901147,0.16082230125992197
371,-4.625762374275668,-0.6997124044036054,-1.5845558923126397,2.0403334857543096,-0.5639261439901345,0.7335072072356488,-1.3926180159079455,0.061985213134915104,0.8113537230460933
372,1.2311431936114434,-0.17943017016670917,1.3156658845215636,-0.19297619461740995,0.3418567157130051,-0.2556428010900247,0.14805283472464573,0.12383846783149359,0.04845471082326172
373,-5.618994403256017,-1.2766898383201697,-0.5357999101125086,2.528808444089096,0.0027018876695690495,0.8341857790082073,-0.7868992851911861,1.015168879565675,1.0694136101324636
374,-5.093405931202391,0.025868833448297737,-1.2621905987380775,1.757803181164193,-1.4225713799060744,0.8611463555266043,-1.2495712924625584,0.24219494160472976,0.7723368088443322
375,1.1282960860069964,-0.6443204641972939,2.1345377442609297,0.5262038703949833,-0.2766841854907679,-0.33306208925980835,-0.17201115622484633,0.17754881255487004,0.8374230532998805
376,-3.3774985796712604,-0.033151351568051046,0.3306491779408359,0.925779821862028,-0.16952990644429905,-0.6740995749678947,0.5067876681652281,-0.22334644269809525,0.1670923717939299
377,-2.9705108141403525,-0.6478045164701531,1.8916440309440037,1.1838540218351274,0.5497961663908,0.4058513704446649,0.07348760310719152,0.42548165972367835,0.09640496118833672
378,0.4627638888995697,-0.42980917935974966,2.533803697894071,0.007708603404587345,0.3452386132050789,-0.6613578198416867,-0.49908888462332,0.06477047013074609,-0.22005060340368923
379,-4.369220492202933,-0.9947926852926912,0.2814101074259442,1.041763166016951,0.36931411438675804,0.28999620740809146,0.1894779247537096,0.4540925098522085,-0.007748051779345035
380,-2.8764185943420135,-0.5678382256315596,1.7283287009810684,0.226631710725799,0.6589622221591727,0.4428715539428127,-0.4950629935615881,0.6403235613357066,0.3734675022943932
381,0.2949152596700699,0.5277411802427722,-1.9806691478462999,1.3606401142553854,0.8314273515832288,-0.1280504584980308,-0.14273514457253078,0.03870679150311031,-0.20199048989033785
382,-0.6938674600335317,-0.22076676112432037,-0.18646218319595767,1.4458408241769714,0.7206119452928414,-0.1693422075380257,0.05232183411610677,0.2397945114087679,-0.08935381996406834
