individu,Dim1,Dim2,Dim3,Dim4,Dim5,Dim6,Dim7,Dim8,Dim9,Dim10,Dim11,Dim12,Dim13,Dim14,Dim15,Dim16,Dim17,Dim18,Dim19,Dim20,Dim21,Dim22,Dim23,Dim24,Dim25,Dim26,Dim27,Dim28,Dim29,Dim30,Dim31,Dim32,Dim33,Dim34,Dim35,Dim36,Dim37,Dim38,Dim39,Dim40,Dim41,Dim42,Dim43,Dim44,Dim45,Dim46,Dim47,Dim48,Dim49,Dim50,Dim51,Dim52,Dim53,Dim54,Dim55,Dim56,Dim57,Dim58,Dim59,Dim60,Dim61,Dim62,Dim63,Dim64,Dim65,Dim66,Dim67,Dim68,Dim69,Dim70,Dim71,Dim72,Dim73,Dim74,Dim75,Dim76,Dim77,Dim78,Dim79,Dim80,Dim81,Dim82,Dim83,Dim84,Dim85,Dim86,Dim87,Dim88,Dim89,Dim90,Dim91,Dim92,Dim93,Dim94,Dim95,Dim96,Dim97,Dim98,Dim99,Dim100,Dim101,Dim102,Dim103,Dim104,Dim105,Dim106,Dim107,Dim108
293,-0.20010262136171778,-0.2301293569309915,0.12760048673695779,0.10064629056373586,0.06878148317967249,-0.06431822483992551,0.11262171249511192,-0.0464753267989173,-0.11805176722466651,-0.09844957894887911,-0.23771475106534665,0.23553743483643488,0.09853107359109406,-0.2837969605348033,-0.016330931734791096,-0.17035653918141058,-0.0764587581056238,-0.29014002234877573,0.24556935555476914,-0.3492425463215281,-0.3119235291059785,0.20054136342216208,0.3857524587254735,0.010624521441547716,0.3794393402035647,0.37674577326621556,0.336550974692954,0.26054213886451627,0.16475632875868448,0.08318749611124547,0.04476635058955333,0.0018880707178357595,0.10070417677627069,0.05108929360672903,-0.034662584515668664,-0.17023305412727932,-0.13952738898294306,-0.009230901735680802,-0.025358445893542563,0.11024345470513891,-0.1509076897426415,0.11886981039009327,0.06933271724159937,0.011771696874891855,0.031163216672638314,0.011429841411654368,-0.12907249098614337,-0.041916627776486984,0.0984204718907486,-0.02657768462417346,0.08951861916307124,0.0304862298840981,0.11582990780666001,-0.023964324715046604,-0.16492652318582662,0.28230266515445857,0.029167017214012665,-0.1669992947060076,0.08394166970601108,-0.018962874277108403,0.056006444812679974,0.11975923445049394,0.02320932754679418,-0.050607254208025594,-0.00022499450611071747,-0.15234370130143152,-0.14409679963094113,0.12418842226155088,0.09718480071545103,-0.03186737184749465,0.005105796967808287,-0.027957762762542467,0.014385035799354427,0.005504500418065312,0.003476618262096504,0.023203339229548224,-0.004110903622643836,-0.004872046532016735,-0.007597193256858161,-0.9804943791207678,0.007026201607790354,-0.007485280258220289,-0.010349209600146807,-0.0033468403711158436,0.010563953478217874,0.021217062301048962,-0.006271182046736381,0.0018523978786343814,-0.005207580769503743,0.028953769841966993,-0.0034972096153673537,0.013435182889365332,0.04080711795997245,0.0024900013963179424,0.007342180568525448,0.0116119883365339,0.09095462398631457,0.0040274872557257155,-0.01901945399151996,0.026649478852391176,0.0070698552302549565,-0.005113336012052198,0.001107620072982947,0.00920834444125516,-0.03246670874050524,-1.203171967394806e-05,-0.019012278263205964,-0.0027010948382210475
294,-0.32026488540403714,-0.08894507462405382,0.514900648115454,-0.23039683498305896,0.04127701526586826,-0.07517759733284742,0.12774903849773472,0.02082993176045424,-0.08794895193332207,-0.05642105142391691,-0.28523576695318076,0.14301071485379957,-0.3246239156858228,0.03041079372496133,0.2195011069879654,0.09378684909230306,0.051928944967177114,0.3192771197036391,-0.43378765076976733,0.0009062514996437831,-0.11286898419240782,0.08707986736019004,0.03300338084894506,-0.2821562734566616,-0.028132292114143805,0.18721128215907804,0.015211346730879559,-0.13622907644598692,0.039978260229950865,0.1132708276297741,0.1807275289295489,0.16880838820029265,-0.11066725553825563,-0.13817096221499808,-0.09950462294119869,0.13794502644470805,-0.2063323326488024,-0.13470759597250978,-0.08218752229379424,-0.006915718080305487,-0.1885125891084047,0.05284016551911348,-0.2329368420530815,0.07177730352027907,0.01640172161764192,0.2948464927663025,-0.12944795871707213,0.07474348572468997,-0.038248073448285035,-0.08051606863311342,0.055969963133483736,-0.04140361136849972,-0.06468415166477567,0.11660899374292241,0.000916648417649799,0.12066420862747877,0.14131348135997698,-0.23799098318447526,-0.23960641774109637,0.01981884871334939,0.13174851280590866,-0.04960280620856105,0.13611843055240125,0.15437180925099125,-0.105114715330731,-0.043569079338651465,-0.053946009775081856,0.05710806604612699,0.04149681105591966,0.00384855350644845,0.032158849655344976,-0.019613519033342863,0.04483900435842152,-0.0041969327887685795,0.00010862033815470853,-0.0008765847160393275,0.007178985499449136,-0.0017509455703664473,0.006951607065476766,-0.9804943791207673,0.007026201607790423,-0.007485280258220501,-0.01034920960014681,-0.00334684037111584,0.010563953478218006,0.02121706230104901,-0.006271182046736444,0.0018523978786342981,-0.005207580769503673,0.02895376984196716,-0.0034972096153674578,0.013435182889365106,0.04080711795997244,0.002490001396317571,0.007342180568525573,0.011611988336534112,0.09095462398631485,0.004027487255725777,-0.01901945399151966,0.02664947885239106,0.007069855230255064,-0.005113336012052198,0.0011076200729828554,0.009208344441254925,-0.03246670874050542,-1.2031719673871732e-05,-0.019012278263206117,-0.00270109483822098
295,-0.1096628308026429,-0.12258054343973271,0.3436503748248166,0.012450214760496939,-0.19058711105979564,0.00665498898912557,-0.07395593493360653,-0.006593745185768402,0.33908402276190747,0.0036106746706684955,0.2974957216276062,-0.061487109611049404,0.018042259459011837,0.056428751901616676,-0.11668904120397461,0.12203482949692165,-0.17392488207051268,0.2190399815229448,0.07891153666312821,-0.28317150108136113,-0.0210615727820267,-0.2007182921359725,-0.25834943822199546,0.10566863473175075,-0.0674191817334139,0.03736990290609843,-0.0975678877332373,-0.0951824738966463,0.20225148937026396,-0.008178039513293182,0.11236424755769711,0.0970753032689617,-0.21452588585309504,0.03236593604010693,-0.020440491831868888,-0.14863273070960673,0.22992917288390533,0.01737903762470048,-0.12122527905828558,0.04758490947096727,-0.005072117298701401,0.10102429416848213,0.13983983940084255,-0.11337510971721831,-0.00013132239527774021,0.054913995496665244,-0.09257589776364383,-0.01879009032436753,-0.15918287388664462,-0.11968054215636142,-0.09955764606030057,0.029829862911045356,0.026212614932606505,-0.1941545301102897,-0.05024943698496692,0.013418938049813464,-0.15033748095833932,-0.08126681131644854,-0.14577327734580559,0.20061336483423284,0.026800668617089518,0.025113979076488373,-0.11720162068428726,-0.02472635953841756,0.15711518615965323,0.1597282217125173,-0.013535270626060995,-0.08409032361369691,0.19653413214626222,0.01385546006907999,0.03829862328799438,-0.006177349700691777,-0.06993937900215194,0.043335767488443706,-0.00046786987591107586,0.013652325407990369,0.018691836745766417,-0.00678428439688729,-0.010955136693008457,-0.9804943791207674,0.007026201607790272,-0.0074852802582202884,-0.01034920960014671,-0.003346840371115934,0.010563953478217944,0.021217062301049007,-0.0062711820467363484,0.0018523978786343838,-0.0052075807695037115,0.028953769841967177,-0.003497209615367476,0.013435182889365172,0.04080711795997259,0.0024900013963176587,0.007342180568525538,0.01161198833653408,0.09095462398631474,0.004027487255725831,-0.01901945399151968,0.026649478852391256,0.007069855230254935,-0.00511333601205227,0.0011076200729826316,0.009208344441255172,-0.0324667087405054,-1.203171967388561e-05,-0.019012278263206256,-0.0027010948382211603
296,-0.4691682572835329,0.08094804314239473,0.01955049417946162,0.2277012977629024,-0.48935008066279706,0.07387411283228237,-0.03734030391969745,-0.07989746597527324,0.06075544589920635,-0.011674390525164115,-0.017122815722907695,-0.17239020702653304,0.24073496308415002,0.3884733094867168,0.168394809032015,-0.10038693670219366,0.0676602185606812,-0.2369944023360554,0.24758380966635882,-0.28725695454270533,-0.20291992882331228,0.23084699096292594,0.11416000350358088,-0.04703494936487286,0.08913245082282564,0.2017368847886577,0.04460740604986617,0.09127064413394226,0.04966740321763157,-0.15669127041074243,-0.17134676750174957,-0.2578701493744896,0.109222186012847,0.1342375777413751,-0.19908297531843866,-0.051336548907756935,0.024729149644812064,-0.0016640564980922974,-0.013975829356782486,-0.2800931691569873,-0.033338584434880456,-0.050753859082723306,0.000258249909782507,-0.09083753570416837,-0.06418301137241679,-0.09199421401703538,-0.08073901510368281,0.1088592277622321,-0.023327550677988442,-0.013284369901098225,0.30169980012115655,-0.1539048714434712,-0.09130957416055747,0.054218818594055904,-0.00948475389172408,-0.04825369627099468,-0.054636752056326315,0.03826969618286727,0.10825908205616501,-0.00931812715630304,0.16075851090837778,-0.05095228520392803,0.050436269995431264,0.043439945706467455,-0.06225822438390562,-0.0481346785353329,-0.02452242500619442,0.06594515339739429,0.00017805382104048355,0.0280782103321793,-0.00943933834481704,0.00448353564588264,-0.019203687119792985,0.0014995970849346321,-0.0036141781708032565,-0.006876902977330809,0.00019689811512966815,-0.0029684557508608705,-0.0033154710458116574,-0.9804943791207673,0.007026201607790212,-0.007485280258220376,-0.010349209600146696,-0.00334684037111602,0.01056395347821811,0.02121706230104901,-0.006271182046736331,0.0018523978786343265,-0.005207580769503871,0.028953769841967212,-0.003497209615367256,0.013435182889365346,0.040807117959972515,0.0024900013963178327,0.0073421805685254336,0.011611988336533905,0.0909546239863146,0.004027487255725799,-0.01901945399151997,0.02664947885239115,0.0070698552302549105,-0.005113336012052092,0.0011076200729829811,0.00920834444125511,-0.032466708740505404,-1.2031719674052144e-05,-0.019012278263206034,-0.002701094838221018
297,-0.3431535469512514,0.4118191034951169,-0.6478770897748451,-0.3493394395580234,0.1600202769623225,0.5147629400417855,-0.452246045540406,-0.18528275018191362,-0.13276611409366826,-0.06330919444677162,0.18137516854164915,-0.15569079437507713,0.5224294907034069,-0.0679661726418153,0.24679912371003176,0.3411632992775236,0.06717202111498047,0.09443998669766891,0.06897098865336848,0.07124784413473552,-0.09862717713671307,-0.007230169863369119,-0.2292166859504722,-0.5805663972514681,0.07816307474851938,0.009283325403489827,0.030828737412103648,0.0388984122352976,0.04177271252833277,0.039100111270950026,-0.13132707348398642,-0.06387657758057809,-0.032220775996389145,-0.2804421213987696,0.19950535871176886,-0.12535098916749018,-0.10953328745792489,-0.00984297264064789,-0.060078196731055106,-0.004001195715941506,-0.34800749041977685,0.2286814393356619,-0.3419718198051679,0.10679845380671046,0.030715335414100858,-0.08369095257188665,0.13945208998701225,0.09145591054843498,-0.0783797007604786,-0.13285244368020524,0.04310297550276768,-0.062210801600349495,0.12694016550323692,-0.09126396546036827,0.08030019790088723,0.021250418340742563,0.04522378254575025,0.12917395473916374,-0.05072840837901401,-0.1402140908676242,0.05682701099637667,0.0822896191848214,-0.05129869362021018,-0.20566425943375274,0.09323175079323373,-0.20418005792836025,-0.02548262971846233,-0.0018311914369895915,0.04402557533162261,-0.024817318204936916,0.02326818862882368,-0.012660750572622658,0.017408851272942404,0.011069138604200994,-0.005323888670371508,-0.0013253681612009438,0.01139466980702823,0.008897094513732889,0.004029583100430371,-0.9804943791207676,0.0070262016077904344,-0.0074852802582203535,-0.010349209600146713,-0.003346840371115902,0.010563953478218053,0.021217062301049087,-0.006271182046736309,0.0018523978786341947,-0.005207580769503739,0.028953769841967156,-0.0034972096153675337,0.013435182889365172,0.04080711795997256,0.0024900013963178673,0.007342180568525801,0.011611988336533843,0.09095462398631475,0.004027487255725712,-0.019019453991519678,0.026649478852391068,0.007069855230255143,-0.005113336012052099,0.0011076200729827036,0.00920834444125542,-0.03246670874050554,-1.2031719673913366e-05,-0.019012278263206228,-0.0027010948382211325
298,-0.2712559285250485,0.1619683568022979,0.11558391743917318,-0.1119238377616287,0.05219511167422746,-0.15372306405023559,0.4205852612690138,-0.086174493458088,-0.16719755829175867,0.2149679946683492,0.09369675053245978,0.14015822890250218,0.5580898172267295,-0.05198751347110185,0.04475162200225539,0.027802625774245655,0.05752393898063599,-0.09168801736937794,0.03782703615223316,0.22275311270130121,-0.11717175161150624,-0.24097889094133365,0.0618155344479095,-0.15868867926135713,-0.01376079743870432,0.15370810755274764,-0.22464381862645136,-0.05031014792799012,0.10321270509841649,0.1703268227160015,0.053268009770931844,-0.17273047190833404,-0.33226999857446493,0.002312927837073771,-0.13012742975260724,0.0033868020354894625,-0.3467991241167793,0.020028770017020865,0.06529132352465837,-0.16591150526269016,-0.1891454920568269,0.2063872761248427,-0.13017944259861855,0.05244927319863503,0.11127186319496328,0.14998047058166086,0.07165176473607408,0.1454852340065289,-0.07686928029342442,0.11959161411371333,0.09292186696018692,0.030169042418150667,-0.03983057459417804,-0.19938817506665826,0.11523653124280599,-0.09136035928880305,-0.04506831115362161,-0.021796905875921282,-0.1559748713048551,-0.04529632174668608,-0.004968882460718685,0.1409007477071361,0.07155768985393905,0.01397292426375627,0.040709825932767146,-0.02360422824710886,-0.006789107527986554,-0.019349732107916216,0.004649056482894048,0.02873938669927923,-0.021672298276184925,-0.010427063666328883,-0.03680814641749953,0.0316360272807754,-0.009347123638890304,0.012317400678307052,-0.006541093367717999,0.009675767916978877,-0.0026899262618935494,-0.9804943791207673,0.007026201607790246,-0.007485280258220456,-0.010349209600146599,-0.0033468403711158,0.010563953478218008,0.021217062301049056,-0.006271182046736293,0.001852397878634098,-0.005207580769503711,0.0289537698419671,-0.0034972096153675215,0.013435182889365219,0.040807117959972494,0.0024900013963176375,0.007342180568525702,0.011611988336533962,0.09095462398631465,0.00402748725572579,-0.01901945399151967,0.02664947885239103,0.007069855230255051,-0.005113336012052161,0.0011076200729827471,0.009208344441255279,-0.032466708740505466,-1.2031719673934183e-05,-0.019012278263206207,-0.0027010948382210354
299,-0.043043688253665224,-0.23796023334366942,0.1791325872262544,0.10185173560082471,0.013438779648642566,-0.11642720823632836,0.014378035638187264,0.010420492223482722,0.10688924151121819,-0.2353863745769204,-0.0039059365564835307,-0.22669455625482035,0.11743267582632586,0.04436413032596071,0.06849250071966305,0.22654196207402907,0.5028127090213379,-0.20272656732711558,-0.049251262726137966,0.045839766867717485,0.09090203884655913,0.09360630442810616,-0.1832088309882728,0.04112803637573202,0.19131191730196262,-0.0810230468536272,0.06754939493399705,-0.1394520692061292,-0.05110284485053686,0.01750484897410282,-0.07702902213879124,0.18122101639136337,0.11649315139077487,0.3968215597405897,-0.08065642483718884,-0.31283631960619296,0.008930392860034156,-0.08966621244937627,-0.05731626384242281,-0.08210399456830658,0.036141971386466895,0.1662979836680358,-0.024982607104548308,-0.06206573893959076,-0.030632651428910425,-0.1393915600883395,0.12156290202979278,0.0037132559119595005,-0.09707234999473342,0.12471048920365209,0.13173328402164416,0.13538471119862117,-0.24269532281271647,0.05030121969804909,-0.0286598741991349,0.03837872663157175,0.04699292516550331,-0.0025536797161434823,-0.04183158572159188,0.07260925898362416,0.06970557066865345,0.041826878089913144,-0.026543209093903484,0.14213054397974237,-0.1820816700028344,-0.02591117062466002,0.045029566952081684,0.048284700255038795,0.0798903779747258,0.05396239614328896,0.013088394883913921,-0.0035861504930213947,0.09237820386310244,-0.03281304092641649,-9.612022530740314e-05,0.007615082082192802,-0.00033423410021868577,0.006535259812121176,0.005092272455029125,-0.9804943791207674,0.007026201607790179,-0.00748528025822036,-0.01034920960014667,-0.0033468403711161368,0.010563953478217937,0.021217062301048938,-0.006271182046736404,0.00185239787863446,-0.005207580769503566,0.028953769841967143,-0.0034972096153673094,0.013435182889365092,0.04080711795997258,0.002490001396317645,0.0073421805685254474,0.011611988336534112,0.09095462398631465,0.004027487255725681,-0.019019453991519834,0.02664947885239124,0.007069855230254914,-0.00511333601205223,0.0011076200729828744,0.009208344441255206,-0.032466708740505404,-1.2031719673795405e-05,-0.0190122782632062,-0.0027010948382211325
300,-0.050449100282336484,-0.6481716502930692,0.22833111675556836,0.3208866180273452,0.6812403664446858,0.112044985968669,-0.35407636804482123,-0.18926111378217045,0.028510905875910326,-0.002465615979217679,-0.6154860051421464,0.3367408305986843,0.2495747660784852,0.3464126035563839,0.46849680301575997,-0.2626191683610132,-0.4109805796114021,0.24581960158622726,-0.43778950888448664,0.20731069831279506,-0.41383197010925044,0.16040177722634322,0.01945856094339233,0.09903567964547548,0.3722099805007318,-0.15719760386783702,0.0012418674570522606,0.15843871659287642,-0.014308200223762316,0.1418815406722965,-0.08895029184623048,-0.2225316190517777,-0.26086614714509654,0.12502089791127727,0.152966886564653,-0.24645365437835845,0.1477634512980784,-0.1835680942382716,-0.04463110489086373,-0.10696466983134457,0.044505471732259404,-0.08139102820753259,0.21822473284405303,-0.10422079900214322,-0.06565287972073582,-0.07603601386104991,-0.07106367293402838,-0.13807698880289998,-0.02366865796947324,0.11176120181799305,0.08573622336647924,-0.05460879865197975,-0.038562184395479635,-0.11141407794785253,-0.08086284159679165,0.08062043768866346,-0.16733363532579446,0.25394595063297637,-0.1001650942856166,-0.14038824624809332,-0.09237282265787644,-0.13267227542154153,0.028009928932505493,-0.12477393856582862,-0.03507280882357961,-0.07282765424514158,-0.018996640397408008,0.05612976470345099,-0.03964258411352352,0.1000500739912687,-0.005075683374642513,-0.0009660349475291128,0.10967670222770945,-0.032658891760348925,0.00047965586634199977,0.018290563485044223,-0.0022511947587845584,-0.005976196482570564,-0.0035084215094804334,-0.9804943791207669,0.007026201607790201,-0.0074852802582200395,-0.010349209600146516,-0.003346840371115698,0.01056395347821804,0.021217062301048972,-0.006271182046736416,0.001852397878634437,-0.0052075807695037704,0.0289537698419672,-0.00349720961536734,0.013435182889365214,0.04080711795997265,0.0024900013963176336,0.007342180568525226,0.011611988336534066,0.09095462398631489,0.0040274872557257676,-0.019019453991519723,0.026649478852391138,0.0070698552302552896,-0.00511333601205199,0.0011076200729829568,0.009208344441255472,-0.03246670874050537,-1.2031719673830099e-05,-0.019012278263206034,-0.0027010948382212435
301,0.01986815697066918,-0.22112221717986064,0.05742254725337658,0.38359059195103035,0.35485789390142736,0.1641455426721198,0.005156067198892355,-0.3650247273261714,0.513008517352065,-0.26057199998770114,-0.3357542393388646,0.44388096214527806,-0.008479140820699975,0.3072901738564213,0.3346586000833005,-0.19059064353020472,0.25776837920485923,0.05302781457386501,-0.3922381332142589,-0.2659273992957594,-0.30673323576095085,-0.22308474141362009,0.26978998943680277,-0.27498653964531117,-0.34668801967616725,-0.013367651766859086,-0.04016543932805292,-0.18554906101031923,-0.10197110014891397,-0.1786069820183842,-0.18737060890566143,0.04618313955751962,-0.14361546653358814,0.14140296263110588,0.10494406290729735,0.11164870565005224,0.2473034274936814,0.15661789643450727,0.05620122135452615,-0.07278019864327655,-0.08017456129848098,-0.05841442307624807,-0.1257444943636466,-0.15026456469186977,0.10047462784418912,-0.07154325469846956,0.20922157063157704,-0.09138796716349497,-0.15833997625993768,0.1086229765833139,-0.15957208448526,-0.16618880991013485,-0.051469558176088614,-0.1878696934177755,0.13131221166394758,0.01654047258209193,-0.1307803559000115,-0.03035611528440081,0.03098844144399054,-0.09707279096018388,-0.09422607884550668,-0.06058019666722136,0.06879086234475908,-0.1065262330625468,-0.07066499041541846,-0.07895744969830694,0.09668620860117881,-0.0007210342698585584,-0.0753065999392721,0.032694809827632405,0.02401915826918749,-0.008735946666791087,-0.12768262843806763,0.0848843265491077,-0.0022074361887842254,0.004088272276051934,-0.02108911933454063,0.007784159128884102,0.005621992869733195,-0.9804943791207666,0.007026201607790114,-0.0074852802582204,-0.010349209600146807,-0.003346840371115958,0.010563953478218207,0.021217062301048827,-0.006271182046736416,0.001852397878634201,-0.005207580769503701,0.028953769841967174,-0.003497209615367333,0.013435182889365155,0.0408071179599724,0.0024900013963177828,0.007342180568525469,0.01161198833653408,0.09095462398631489,0.00402748725572567,-0.019019453991519684,0.026649478852391214,0.007069855230254977,-0.005113336012051969,0.0011076200729827825,0.009208344441254915,-0.032466708740505376,-1.2031719673703573e-05,-0.019012278263206117,-0.002701094838221181
302,-0.48547974174038466,0.3004786443462675,-0.003666065812548364,0.09650105186602888,0.0950353630226829,0.17385710820016237,-0.2293738573150213,-0.33435609008172584,-0.17594199655175385,-0.46403348812863454,0.09902081891715514,-0.11825729585620617,0.10868304750796315,0.17210778714983457,0.11124212143763738,0.08448123924657824,-0.041954419662843835,-0.039814277809176214,-0.07042640504205529,0.05503799945036452,0.6005046510181509,0.10700924881747689,0.014572875976910782,-0.17380082027541466,0.009264786217085019,-0.0817395373635979,0.04329634536911684,0.013651821592393861,0.06289427209076145,-0.17347053908584908,0.05580008399729358,-0.01677346739126085,0.23360006301622654,-0.04455649553909959,0.005345305294591046,-0.07705755610781495,0.07409272468334882,-0.004854919799868757,-0.1497854142946468,0.01894705895335518,0.0647509018485943,-0.05761301948097332,-0.07538573528487762,-0.16040969148079223,-0.06592227543225583,-0.01459728752051235,0.08065760008086093,-0.1021935919344715,0.1083947817735491,-0.14257600129799827,0.17806741830752038,-0.053971315480994486,0.16828439235846873,0.07536923300678475,0.04027771769270435,-0.007317735519075986,-0.011022810422780298,-0.05916146392038977,-0.14669400012592027,0.01629652871432602,-0.0020524086215821333,-0.14165685501122882,0.004468059687402992,-0.03925277651800891,0.0073516359802951545,0.032244118480999465,0.05358229951339565,-0.030598924609665498,-0.1250428050513393,-0.0020393387756785213,-0.023106934776855204,0.00016999607011058707,-0.06777645732592143,0.03859844027152474,-0.01275009232758429,-0.018832585901226266,0.009044792497995668,0.009162724950912854,0.0036712234668789946,-0.9804943791207669,0.0070262016077903095,-0.00748528025822034,-0.010349209600146635,-0.0033468403711159785,0.010563953478218157,0.021217062301049066,-0.006271182046736226,0.001852397878634389,-0.005207580769503698,0.028953769841967274,-0.003497209615367478,0.013435182889365172,0.04080711795997261,0.0024900013963175135,0.007342180568525461,0.011611988336534039,0.09095462398631457,0.004027487255725698,-0.019019453991519705,0.026649478852391207,0.007069855230254907,-0.00511333601205221,0.0011076200729827383,0.009208344441255066,-0.032466708740505466,-1.2031719674055613e-05,-0.019012278263206117,-0.002701094838221183
303,0.055891799160575545,-0.0644798474569177,0.2496792256953483,-0.0224424781497336,-0.7361491853729745,0.6762122253923699,-0.18763528751105193,0.6622267840142547,0.5536768094796113,0.12869350141393843,-0.38331046527480045,-0.19970912276360156,0.10254351204229038,-0.24405362713877365,0.10044798623373617,-0.07129453822049875,0.1212130239137402,0.2765398038070061,-0.3541706603854625,0.3563385857860406,0.16134680740420906,0.05471789598713099,0.2840858093806016,0.04548186733909574,0.009741434185024177,0.07050312143754721,-0.20365587165243412,-0.35314248626642974,-0.09892354143619936,-0.6364899089996479,0.42590661823504633,-0.047480642903502894,-0.31882014903910577,0.1341199898314747,-0.25640109500318475,-0.036596517208973584,0.005886783932367868,-0.08746661310907441,0.11399076410802882,0.12399465656594291,0.01640741624083272,-0.01104500676860424,-0.2882576516983489,0.0416437762383668,0.2270691947856243,-0.00601208815935063,0.039590532907414044,0.06385049852581878,-5.102235493536743e-05,0.08987030960615273,-0.13314983190392307,0.13215510822046964,-0.09992791825141427,-0.18167636259892478,0.028916119976997445,-0.03598021374785005,-0.1712605116944557,-0.08036530185041497,0.07117199538393329,-0.17602114929463392,0.08811603985343938,0.04308417034931433,0.0789062374815395,0.024422834077874284,-0.11512393420320376,-0.08509389772445845,0.024787470687418788,0.13660325462259473,0.06401817760809442,-0.081906177792027,0.014759671412398796,-0.007852587279711849,0.0172496876012404,-0.023060190189415443,0.0031598169997515955,-0.02269928743329017,0.007822907886816537,-0.007007592854107694,0.007597996470397745,-0.9804943791207669,0.007026201607790401,-0.007485280258220307,-0.010349209600146573,-0.0033468403711159893,0.010563953478218016,0.021217062301049076,-0.006271182046736219,0.0018523978786341986,-0.005207580769503743,0.028953769841967184,-0.003497209615367393,0.013435182889365306,0.040807117959972584,0.002490001396317671,0.0073421805685255324,0.011611988336534007,0.0909546239863145,0.004027487255725535,-0.01901945399151981,0.02664947885239109,0.0070698552302550215,-0.0051133360120522355,0.0011076200729828684,0.009208344441255274,-0.03246670874050554,-1.2031719673774588e-05,-0.0190122782632062,-0.0027010948382211464
304,-0.2686837828052484,-0.011564325126529891,0.3357239115938671,-0.1018895494532712,0.02477872596264882,0.05800620842555346,-0.04747938781932931,0.25345063467168805,0.12134696852662544,0.25977738452402127,-0.0022325026742185125,0.040023176870487336,-0.114489082194343,0.28227590852420653,0.35507876629693796,-0.23158880458462572,0.0841402505723451,-0.14589511249024142,0.23309484972574165,-0.3791232277985789,0.07398140070717801,-0.20031083809147338,-0.048545895787360786,-0.06631204631029894,0.21296511057851678,0.04652496633801435,0.01203648571811136,-0.2828490479374524,-0.38071404407850606,0.43830953354038943,0.1357954495043854,0.10146135032037225,-0.0032203213207640394,-0.16165282071351747,-0.041871646780017674,-0.21731794051302897,0.14472360639402854,0.058091205874795555,0.07011601243247109,0.01684893286985609,0.11217049552641928,-0.2488219299016955,-0.21236493858506705,0.03261207459255894,-0.18247060749959254,0.04676357239128811,0.14847072440723497,0.12527796274925734,0.33372396931656767,0.1908602402564483,0.15626847300407642,-0.2289222256606642,-0.14866125024283314,0.045470269536285794,-0.048900728830620244,-0.18465333596352304,-0.05387920225536089,-0.04258116777770712,0.23603535334469647,-0.018895517725360435,-0.07863818677701472,-0.09415146935379168,-0.18197770505315977,-0.010567673329676782,-0.020214923272435927,-0.05391812883896421,-0.06616782827205578,-0.005496501236757818,-0.04294774656225432,-0.015370326002177106,0.05174170387372023,0.006930956802699009,0.08494607522837469,-0.03929490314927147,0.030686006388409143,0.03903441677303062,0.010011489043328547,-0.020677967663256518,0.0065889275909975595,-0.980494379120767,0.007026201607790343,-0.007485280258220324,-0.010349209600146661,-0.003346840371116161,0.010563953478218167,0.021217062301048896,-0.006271182046736251,0.0018523978786342402,-0.0052075807695038355,0.028953769841966986,-0.003497209615367577,0.013435182889365254,0.04080711795997262,0.0024900013963176635,0.007342180568525632,0.011611988336533834,0.09095462398631468,0.0040274872557257485,-0.01901945399151981,0.02664947885239107,0.00706985523025507,-0.0051133360120518,0.0011076200729828582,0.009208344441255154,-0.0324667087405055,-1.2031719673996633e-05,-0.019012278263205784,-0.002701094838221032
